wkt_geom,fid,Height,roof_area,type,province,city,DEM高度,求和高度,经度,纬度
MultiPoint ((113.9295526915125123 22.67347208853650997)),300792,27.790092,139.531,居住用地,广东省,深圳市,40,67.790092,113.9295527,22.67347209
MultiPoint ((113.89767055642769833 22.66861785074061686)),101083,27.797492,808.883,居住用地,广东省,深圳市,70,97.797492,113.8976706,22.66861785
MultiPoint ((113.92047467053973264 22.6606881773551514)),289818,27.805892,66.679,居住用地,广东省,深圳市,63,90.805892,113.9204747,22.66068818
MultiPoint ((113.91305774033445175 22.67513335860163792)),282367,27.812192,65.552,居住用地,广东省,深圳市,38,65.812192,113.9130577,22.67513336
MultiPoint ((113.80460873507493602 22.69715445804964205)),141301,27.820092,492.77,居住用地,广东省,深圳市,16,43.820092,113.8046087,22.69715446
MultiPoint ((113.91869461652964901 22.67362667084002581)),287470,27.828192,29.377,居住用地,广东省,深圳市,36,63.828192,113.9186946,22.67362667
MultiPoint ((113.99690047216165567 22.66880775103883394)),100149,27.857892,685.197,居住用地,广东省,深圳市,82,109.857892,113.9969005,22.66880775
MultiPoint ((113.92594112739530487 22.65078052629993266)),40363,27.877592,808.845,居住用地,广东省,深圳市,35,62.877592,113.9259411,22.65078053
MultiPoint ((113.810110449995463 22.67275544448412816)),151334,27.881692,212.643,医疗卫生用地,广东省,深圳市,-2,25.881692,113.8101104,22.67275544
MultiPoint ((113.80609596981327059 22.69463397919622238)),141197,27.885792,197.121,居住用地,广东省,深圳市,1,28.885792,113.806096,22.69463398
MultiPoint ((113.93256757892466169 22.68819469485691442)),304076,27.890292,568.052,居住用地,广东省,深圳市,61,88.890292,113.9325676,22.68819469
MultiPoint ((113.9911141458477033 22.69388873667370987)),77863,27.890692,808.765,居住用地,广东省,深圳市,87,114.890692,113.9911141,22.69388874
MultiPoint ((113.8618633819854864 22.6662742742819816)),241661,27.893992,520.231,居住用地,广东省,深圳市,60,87.893992,113.8618634,22.66627427
MultiPoint ((113.91730023992458598 22.65074365104191401)),40358,27.903492,134.814,居住用地,广东省,深圳市,39,66.903492,113.9173002,22.65074365
MultiPoint ((113.8603936537606387 22.65759922377795377)),238255,27.937992,1553.968,居住用地,广东省,深圳市,45,72.937992,113.8603937,22.65759922
MultiPoint ((113.93477965922467376 22.68575037441814857)),306522,27.941192,31.648,居住用地,广东省,深圳市,48,75.941192,113.9347797,22.68575037
MultiPoint ((113.81039239228933013 22.67230797518660879)),151274,27.950492,150.166,医疗卫生用地,广东省,深圳市,-2,25.950492,113.8103924,22.67230798
MultiPoint ((113.91398737630382243 22.65039589895945582)),40338,27.951292,2577.117,居住用地,广东省,深圳市,34,61.951292,113.9139874,22.6503959
MultiPoint ((113.92221993223034815 22.66002355828050696)),292526,27.953292,4795.375,居住用地,广东省,深圳市,59,86.953292,113.9222199,22.66002356
MultiPoint ((113.80656271044274774 22.69451963415490425)),146017,27.968992,453.755,居住用地,广东省,深圳市,-1,26.968992,113.8065627,22.69451963
MultiPoint ((113.9232652672614563 22.65011095604143421)),292482,28.007392,568.242,居住用地,广东省,深圳市,47,75.007392,113.9232653,22.65011096
MultiPoint ((113.86218313762452681 22.66052405623550925)),241549,28.022292,205.652,居住用地,广东省,深圳市,41,69.022292,113.8621831,22.66052406
MultiPoint ((113.92468823690327895 22.65019185896057863)),40301,28.039692,930.174,居住用地,广东省,深圳市,49,77.039692,113.9246882,22.65019186
MultiPoint ((113.81045137877245566 22.6722335177176717)),151272,28.045892,175.392,医疗卫生用地,广东省,深圳市,-2,26.045892,113.8104514,22.67223352
MultiPoint ((113.9252501626630476 22.67580301444920465)),295511,28.085192,401.305,居住用地,广东省,深圳市,31,59.085192,113.9252502,22.67580301
MultiPoint ((113.92437735625507855 22.68388825767053518)),295562,28.085692,431.298,居住用地,广东省,深圳市,31,59.085692,113.9243774,22.68388826
MultiPoint ((113.91523676963419121 22.65086588563015724)),284579,28.090192,721.069,居住用地,广东省,深圳市,39,67.090192,113.9152368,22.65086589
MultiPoint ((113.81159593612773051 22.6866584821651216)),158428,28.090692,859.494,居住用地,广东省,深圳市,-4,24.090692,113.8115959,22.68665848
MultiPoint ((113.90842966742019371 22.65132176213110071)),40416,28.091892,1831.185,居住用地,广东省,深圳市,47,75.091892,113.9084297,22.65132176
MultiPoint ((113.86271235440764826 22.65961295572505207)),241450,28.101392,65.262,居住用地,广东省,深圳市,41,69.101392,113.8627124,22.65961296
MultiPoint ((113.91888281791540294 22.66996480646427869)),289935,28.140792,594.983,居住用地,广东省,深圳市,55,83.140792,113.9188828,22.66996481
MultiPoint ((113.80946547880877517 22.66851351221151845)),151151,28.141592,19.097,医疗卫生用地,广东省,深圳市,-9,19.141592,113.8094655,22.66851351
MultiPoint ((113.89707680004754309 22.67426380206195446)),270186,28.148692,242.79,居住用地,广东省,深圳市,45,73.148692,113.8970768,22.6742638
MultiPoint ((113.92713340231534858 22.69236823013866555)),298360,28.172292,3411.124,居住用地,广东省,深圳市,76,104.172292,113.9271334,22.69236823
MultiPoint ((113.86234244464068865 22.66041615925386665)),241477,28.172392,50.056,居住用地,广东省,深圳市,40,68.172392,113.8623424,22.66041616
MultiPoint ((113.82282150196644466 22.69394584407442039)),179407,28.184492,203.62,居住用地,广东省,深圳市,2,30.184492,113.8228215,22.69394584
MultiPoint ((113.82706118417424079 22.6668161092668754)),185690,28.194792,46.498,居住用地,广东省,深圳市,12,40.194792,113.8270612,22.66681611
MultiPoint ((113.99103806772350822 22.69357596640465502)),77496,28.201692,1183.905,居住用地,广东省,深圳市,90,118.201692,113.9910381,22.69357597
MultiPoint ((113.8245867297877254 22.6766435295760509)),182780,28.211292,25.302,居住用地,广东省,深圳市,12,40.211292,113.8245867,22.67664353
MultiPoint ((113.82585535560254186 22.66886503681808662)),182500,28.233392,739.793,居住用地,广东省,深圳市,15,43.233392,113.8258554,22.66886504
MultiPoint ((113.91724748154358338 22.65166337601836233)),287162,28.246692,135.583,居住用地,广东省,深圳市,38,66.246692,113.9172475,22.65166338
MultiPoint ((113.81238175889936315 22.67034178579993053)),158061,28.252892,25.667,医疗卫生用地,广东省,深圳市,2,30.252892,113.8123818,22.67034179
MultiPoint ((113.91985069129526664 22.67125231976600475)),289953,28.260192,53.258,居住用地,广东省,深圳市,48,76.260192,113.9198507,22.67125232
MultiPoint ((113.8220495186431549 22.69386738479305876)),174777,28.268292,21.203,居住用地,广东省,深圳市,4,32.268292,113.8220495,22.69386738
MultiPoint ((113.82750865002677187 22.66989326154397233)),185713,28.277592,151.687,居住用地,广东省,深圳市,9,37.277592,113.8275087,22.66989326
MultiPoint ((113.80541909403923739 22.67106631501040681)),140569,28.297792,47.864,居住用地,广东省,深圳市,-7,21.297792,113.8054191,22.67106632
MultiPoint ((113.91978607665561185 22.67287530646730431)),289939,28.308892,305.9,居住用地,广东省,深圳市,44,72.308892,113.9197861,22.67287531
MultiPoint ((113.80318667257407128 22.67217548019804241)),137280,28.308992,431.54,居住用地,广东省,深圳市,-3,25.308992,113.8031867,22.67217548
MultiPoint ((113.91310120544601148 22.66048456905334874)),282195,28.310992,489.778,居住用地,广东省,深圳市,43,71.310992,113.9131012,22.66048457
MultiPoint ((113.82602091302307201 22.66957738012740364)),182551,28.321092,673.598,居住用地,广东省,深圳市,11,39.321092,113.8260209,22.66957738
MultiPoint ((113.82424448921894111 22.67670954786391491)),179307,28.324392,24.644,居住用地,广东省,深圳市,9,37.324392,113.8242445,22.67670955
MultiPoint ((113.85773039593381384 22.65567622865829378)),235207,28.358692,31.33,居住用地,广东省,深圳市,42,70.358692,113.8577304,22.65567623
MultiPoint ((113.80489901837124478 22.69716245902333895)),141380,28.377692,457.353,居住用地,广东省,深圳市,12,40.377692,113.804899,22.69716246
MultiPoint ((113.91222729290474547 22.65035086942218356)),40343,28.379792,1325.635,居住用地,广东省,深圳市,49,77.379792,113.9122273,22.65035087
MultiPoint ((113.93520138672138842 22.6830196683571188)),308229,28.382092,102.175,居住用地,广东省,深圳市,49,77.382092,113.9352014,22.68301967
MultiPoint ((113.82270367499739905 22.67197335821073878)),178834,28.406992,1028.123,居住用地,广东省,深圳市,3,31.406992,113.8227037,22.67197336
MultiPoint ((113.8123953297789086 22.67017988408596096)),157998,28.412992,79.558,医疗卫生用地,广东省,深圳市,1,29.412992,113.8123953,22.67017988
MultiPoint ((113.92651244693743706 22.68268732423024758)),298059,28.418692,15.024,居住用地,广东省,深圳市,44,72.418692,113.9265124,22.68268732
MultiPoint ((113.92444187855777216 22.67520572501180709)),295482,28.427492,502.051,居住用地,广东省,深圳市,35,63.427492,113.9244419,22.67520573
MultiPoint ((113.92160588415286782 22.66975149094454167)),292734,28.436592,823.347,居住用地,广东省,深圳市,44,72.436592,113.9216059,22.66975149
MultiPoint ((113.81236734651427867 22.67036739356651154)),158001,28.453092,17.597,医疗卫生用地,广东省,深圳市,2,30.453092,113.8123673,22.67036739
MultiPoint ((113.91416996526318428 22.66777212829220289)),282305,28.453192,1126.48,居住用地,广东省,深圳市,38,66.453192,113.91417,22.66777213
MultiPoint ((113.81209806763726533 22.67051941083092004)),158048,28.507592,127.462,医疗卫生用地,广东省,深圳市,2,30.507592,113.8120981,22.67051941
MultiPoint ((113.83815021795071232 22.68993823083360084)),199578,28.512692,191.359,医疗卫生用地,广东省,深圳市,18,46.512692,113.8381502,22.68993823
MultiPoint ((113.92973774455147407 22.67340745802790991)),300826,28.543992,47.473,居住用地,广东省,深圳市,41,69.543992,113.9297377,22.67340746
MultiPoint ((113.8215983731505645 22.69276627688600811)),174709,28.558492,80.152,居住用地,广东省,深圳市,2,30.558492,113.8215984,22.69276628
MultiPoint ((113.81251608981243351 22.67040388624491953)),158004,28.564292,29.095,医疗卫生用地,广东省,深圳市,2,30.564292,113.8125161,22.67040389
MultiPoint ((113.92080062080465552 22.66085252453889964)),289811,28.567892,3165.721,居住用地,广东省,深圳市,65,93.567892,113.9208006,22.66085252
MultiPoint ((113.82477181670826383 22.67657672959693471)),182776,28.571292,138.631,居住用地,广东省,深圳市,13,41.571292,113.8247718,22.67657673
